rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,robot_model,human_type,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,immediate_reward,total_disc_reward
1531922930220804432,3,4,"""HUMAN""",,1531922930,217393353,"""beginner""","""new_normal""","""NO""",'','',,1531922922,516733743,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1531922930235374504,3,5,"""ROBOT""",,1531922930,232598330,'','','','','',,1531922930,215574038,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.53421"""
1531922937840222965,4,0,"""MANAGER""",,1531922937,839952628,"""beginner""","""new_normal""","""NO""","""proactive_robot_pomdp_beginner.pomdpx""","""distracted_non_collaborative.POMDPx""",,0,0,'','','',False,'','',[],"""START""",'','',''
1531922938733120443,4,0,"""HUMAN""",,1531922938,728896636,"""beginner""","""new_normal""","""NO""",'','',,1531922938,715037573,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1531922939025875533,4,1,"""ROBOT""",,1531922939,22894435,'','','','','',,1531922939,21867676,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.53421"""
1531922941833752030,4,1,"""OBSERVATION""",,1531922941,830770345,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531922943108857115,4,1,"""HUMAN""",,1531922943,105529043,"""beginner""","""new_normal""","""NO""",'','',,1531922939,789416627,"""1""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1531922943121969500,4,2,"""ROBOT""",,1531922943,119167861,'','','','','',,1531922943,102765849,"""planning for grasping""","""NoFocus""","""NoFocus""",True,'','',[],'','',"""0""","""0"""
1531922944224044951,4,2,"""OBSERVATION""",,1531922944,220678354,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531922945513293749,4,2,"""HUMAN""",,1531922945,509405941,"""beginner""","""new_normal""","""NO""",'','',,1531922944,192422624,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1531922945527612019,4,3,"""ROBOT""",,1531922945,524552077,'','','','','',,1531922945,505244947,"""planning for grasping""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,'','',[],'','',"""0""","""0"""
1531922947135242093,4,3,"""OBSERVATION""",,1531922947,131961503,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922948461079719,4,3,"""HUMAN""",,1531922948,457728811,"""beginner""","""new_normal""","""NO""",'','',,1531922946,594333771,"""2""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1531922948473461488,4,4,"""ROBOT""",,1531922948,470537820,'','','','','',,1531922948,454192106,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""",False,'','',[],'','',"""0""","""0"""
1531922951570413175,4,4,"""OBSERVATION""",,1531922951,567447064,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531922952854037384,4,4,"""HUMAN""",,1531922952,850737288,"""beginner""","""new_normal""","""NO""",'','',,1531922949,529690281,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1531922952870645096,4,5,"""ROBOT""",,1531922952,867743340,'','','','','',,1531922952,847767876,"""point to remind""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,'','',[],'','',"""0""","""0"""
1531922954467083118,4,5,"""OBSERVATION""",,1531922954,463766516,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922955787435064,4,5,"""HUMAN""",,1531922955,784040767,"""beginner""","""new_normal""","""NO""",'','',,1531922953,931100410,"""2""","""RobotInterfered""","""RobotInterfered""",True,'','',[],'','','',''
1531922955804093051,4,6,"""ROBOT""",,1531922955,801297994,'','','','','',,1531922955,778757167,"""grasp""","""NeedsHelp""","""TaskHuman""",False,'','',[],'','',"""-1""","""-0.903921"""
1531922956895035504,4,6,"""OBSERVATION""",,1531922956,891638729,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922958208928450,4,6,"""HUMAN""",,1531922958,205650810,"""beginner""","""new_normal""","""NO""",'','',,1531922956,865032398,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1531922958229453171,4,7,"""ROBOT""",,1531922958,226528905,'','','','','',,1531922958,203365478,"""idle""","""TaskHuman""","""WarningReceived""",False,'','',[],'','',"""-3""","""-3.56145"""
1531922959317819099,4,7,"""OBSERVATION""",,1531922959,314090083,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, True, False]","""ONGOING""",'','',''
1531922960633226894,4,7,"""HUMAN""",,1531922960,629955902,"""beginner""","""new_normal""","""NO""",'','',,1531922959,285639128,"""4""","""WarningTheRobot""","""WarningTheRobot""",True,'','',[],'','','',''
1531922960647653906,4,8,"""ROBOT""",,1531922960,644942958,'','','','','',,1531922960,624852247,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""",False,'','',[],'','',"""0""","""-3.56145"""
1531922961930025202,4,8,"""OBSERVATION""",,1531922961,927269523,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922963276718911,4,8,"""HUMAN""",,1531922963,273423885,"""beginner""","""new_normal""","""NO""",'','',,1531922961,702990286,"""2""","""RobotIsWarned""","""RobotIsWarned""",True,'','',[],'','','',''
1531922963291979128,4,9,"""ROBOT""",,1531922963,288761197,'','','','','',,1531922963,269034970,"""planning for grasping""","""NoNeedHelp""","""NoNeedHelp""",True,'','',[],'','',"""0""","""-3.56145"""
1531922964385679212,4,9,"""OBSERVATION""",,1531922964,381940928,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922965707308963,4,9,"""HUMAN""",,1531922965,703959815,"""beginner""","""new_normal""","""NO""",'','',,1531922964,352629197,"""2""","""RobotIsWarned""","""RobotIsWarned""",True,'','',[],'','','',''
1531922965723585537,4,10,"""ROBOT""",,1531922965,720856143,'','','','','',,1531922965,699426768,"""planning for grasping""","""NeedsHelp""","""TaskHuman""",False,'','',[],'','',"""0""","""-3.56145"""
1531922970901174172,4,10,"""SENSORS""",,1531922970,900903817,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1531922973182150887,4,10,"""OBSERVATION""",,1531922973,179204481,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1531922974502411181,4,10,"""HUMAN""",,1531922974,499396289,"""beginner""","""new_normal""","""NO""",'','',,1531922966,784049131,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1531922974514818522,4,11,"""ROBOT""",,1531922974,512308594,'','','','','',,1531922974,497668580,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""1.34099"""
1531922982129567001,5,0,"""MANAGER""",,1531922982,129423741,"""beginner""","""new_normal""","""NO""","""proactive_robot_pomdp_beginner.pomdpx""","""distracted_non_collaborative.POMDPx""",,0,0,'','','',False,'','',[],"""START""",'','',''
1531922983314205601,5,0,"""ROBOT""",,1531922983,310845088,'','','','','',,1531922983,309581233,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""1.34099"""
1531922985027442237,5,0,"""OBSERVATION""",,1531922985,24051266,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531922986336273455,5,0,"""HUMAN""",,1531922986,332068156,"""beginner""","""new_normal""","""NO""",'','',,1531922982,989900517,"""1""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1531922986349414025,5,1,"""ROBOT""",,1531922986,346449754,'','','','','',,1531922986,329388221,"""planning for grasping""","""NoFocus""","""NoFocus""",True,'','',[],'','',"""0""","""0"""
1531922987432363611,5,1,"""OBSERVATION""",,1531922987,429064248,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531922988718763764,5,1,"""HUMAN""",,1531922988,715443638,"""beginner""","""new_normal""","""NO""",'','',,1531922987,402363815,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1531922988737071470,5,2,"""ROBOT""",,1531922988,734146910,'','','','','',,1531922988,712003078,"""point to remind""","""NoFocus""","""NeedsToBeReminded""",False,'','',[],'','',"""0""","""0"""
1531922990322758278,5,2,"""OBSERVATION""",,1531922990,319401874,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922991627015506,5,2,"""HUMAN""",,1531922991,623693168,"""beginner""","""new_normal""","""NO""",'','',,1531922989,786714576,"""2""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1531922991643068863,5,3,"""ROBOT""",,1531922991,639907551,'','','','','',,1531922991,619796450,"""grasp""","""NeedsHelp""","""TaskHuman""",False,'','',[],'','',"""-1""","""-0.941192"""
1531922992742405414,5,3,"""OBSERVATION""",,1531922992,739446525,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922994076779801,5,3,"""HUMAN""",,1531922994,73401662,"""beginner""","""new_normal""","""NO""",'','',,1531922992,711251350,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1531922994094921400,5,4,"""ROBOT""",,1531922994,92221829,'','','','','',,1531922994,68410522,"""planning for grasping""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""-0.941192"""
1531922995191301179,5,4,"""OBSERVATION""",,1531922995,188025280,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531922996451084282,5,4,"""HUMAN""",,1531922996,447916401,"""beginner""","""new_normal""","""NO""",'','',,1531922995,154063994,"""2""","""RobotInterfered""","""RobotInterfered""",True,'','',[],'','','',''
1531922996468898349,5,5,"""ROBOT""",,1531922996,466204589,'','','','','',,1531922996,444804063,"""grasp""","""NeedsHelp""","""WarningReceived""",False,'','',[],'','',"""-3""","""-3.65295"""
1531922997562819603,5,5,"""OBSERVATION""",,1531922997,559776488,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, True, False]","""ONGOING""",'','',''
1531922998860469754,5,5,"""HUMAN""",,1531922998,857048419,"""beginner""","""new_normal""","""NO""",'','',,1531922997,526916567,"""4""","""WarningTheRobot""","""WarningTheRobot""",True,'','',[],'','','',''
1531922998877985456,5,6,"""ROBOT""",,1531922998,874999020,'','','','','',,1531922998,851705424,"""cancel all actions""","""WarningReceived""","""WarningReceived""",True,'','',[],'','',"""0""","""-3.65295"""
1531923000164367783,5,6,"""OBSERVATION""",,1531923000,161146337,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531923001489505971,5,6,"""HUMAN""",,1531923001,486130039,"""beginner""","""new_normal""","""NO""",'','',,1531922999,933692234,"""2""","""WarningTheRobot""","""WarningTheRobot""",True,'','',[],'','','',''
1531923001504161216,5,7,"""ROBOT""",,1531923001,500863965,'','','','','',,1531923001,483288409,"""idle""","""NoNeedHelp""","""NoNeedHelp""",True,'','',[],'','',"""0""","""-3.65295"""
1531923002603664588,5,7,"""OBSERVATION""",,1531923002,600467018,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1531923003935022256,5,7,"""HUMAN""",,1531923003,931379453,"""beginner""","""new_normal""","""NO""",'','',,1531923002,570506556,"""2""","""RobotIsWarned""","""RobotIsWarned""",True,'','',[],'','','',''
1531923003947412024,5,8,"""ROBOT""",,1531923003,944738488,'','','','','',,1531923003,927984894,"""planning for grasping""","""MayNotBeCapable""","""MayBeTired""",False,'','',[],'','',"""0""","""-3.65295"""
1531923007049018733,5,8,"""OBSERVATION""",,1531923007,45792219,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531923008348182939,5,8,"""HUMAN""",,1531923008,344804688,"""beginner""","""new_normal""","""NO""",'','',,1531923005,5393429,"""1""","""Tired""","""Tired""",True,'','',[],'','','',''
1531923008360839942,5,9,"""ROBOT""",,1531923008,357810556,'','','','','',,1531923008,339582273,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,'','',[],'','',"""0""","""-3.65295"""
1531923009456959306,5,9,"""OBSERVATION""",,1531923009,453236816,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531923010763783802,5,9,"""HUMAN""",,1531923010,760444490,"""beginner""","""new_normal""","""NO""",'','',,1531923009,423285173,"""1""","""Tired""","""Tired""",True,'','',[],'','','',''
1531923010780338060,5,10,"""ROBOT""",,1531923010,777507840,'','','','','',,1531923010,757090824,"""point to remind""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,'','',[],'','',"""0""","""-3.65295"""
1531923011865583732,5,10,"""OBSERVATION""",,1531923011,862427348,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1531923013183446596,5,10,"""HUMAN""",,1531923013,180020882,"""beginner""","""new_normal""","""NO""",'','',,1531923011,837948813,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1531923013202714286,5,11,"""ROBOT""",,1531923013,199560191,'','','','','',,1531923013,177296075,"""planning for grasping""","""NoFocus""","""TaskHuman""",False,'','',[],'','',"""0""","""-3.65295"""
1531923018874650676,5,11,"""SENSORS""",,1531923018,874510727,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
