task_id,type,TaskHuman,GlobalSuccess,GlobalFail,FailedToGrasp,NoAttention,Evaluating,Tired,Recovery,RobotIntefered,WarningTheRobot,RobotIsWarned,TaskRobot,TaskHuman_avg,TaskHuman_avg,GlobalSuccess_avg,GlobalFail_avg,FailedToGrasp_avg,NoAttention_avg,Evaluating_avg,Tired_avg,Recovery_avg,RobotIntefered_avg,WarningTheRobot_avg,RobotIsWarned_avg,TaskRobot_avg
33,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,4,7,0,10,3,0,0,1.0909090909090908,0.0,0.0,1.3333333333333333,0.45454545454545453,4.242424242424242,7.363636363636363,2.272727272727273,9.878787878787879,0.7272727272727273,0.0,0.0
34,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,4,7,0,6,4,0,0,1.088235294117647,0.0,0.0,1.2941176470588236,0.4411764705882353,4.235294117647059,7.352941176470588,2.2058823529411766,9.764705882352942,0.8235294117647058,0.0,0.0
35,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,15,0,9,0,0,0,1.0857142857142856,0.0,0.0,1.2571428571428571,0.42857142857142855,4.114285714285714,7.571428571428571,2.142857142857143,9.742857142857142,0.8,0.0,0.0
36,"""beginner_tired_noncollaborative.POMDPx""",8,0,0,0,0,4,10,0,9,0,0,0,1.2777777777777777,0.0,0.0,1.2222222222222223,0.4166666666666667,4.111111111111111,7.638888888888889,2.0833333333333335,9.722222222222221,0.7777777777777778,0.0,0.0
37,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,15,7,11,2,0,0,1.2702702702702702,0.0,0.0,1.1891891891891893,0.40540540540540543,4.0,7.837837837837838,2.2162162162162162,9.756756756756756,0.8108108108108109,0.0,0.0
38,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,10,3,9,0,0,0,1.263157894736842,0.0,0.0,1.1578947368421053,0.39473684210526316,3.8947368421052633,7.894736842105263,2.236842105263158,9.736842105263158,0.7894736842105263,0.0,0.0
39,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,4,11,0,0,9,0,0,0,1.2564102564102564,0.0,0.0,1.1282051282051282,0.48717948717948717,4.076923076923077,7.6923076923076925,2.1794871794871793,9.717948717948717,0.7692307692307693,0.0,0.0
40,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,5,7,0,9,0,0,0,1.25,0.0,0.0,1.1,0.475,4.1,7.675,2.125,9.7,0.75,0.0,0.0
41,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,7,0,7,0,13,0,0,0,1.2439024390243902,0.0,0.0,1.0731707317073171,0.6341463414634146,4.0,7.658536585365853,2.073170731707317,9.78048780487805,0.7317073170731707,0.0,0.0
42,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,14,0,10,0,0,0,1.2380952380952381,0.0,0.0,1.0476190476190477,0.6190476190476191,3.9047619047619047,7.809523809523809,2.0238095238095237,9.785714285714286,0.7142857142857143,0.0,0.0
43,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,7,7,0,0,5,4,0,0,1.2325581395348837,0.0,0.0,1.0232558139534884,0.7674418604651163,3.9767441860465116,7.627906976744186,1.9767441860465116,9.674418604651162,0.7906976744186046,0.0,0.0
44,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,7,7,8,9,0,0,0,1.2272727272727273,0.0,0.0,1.0,0.75,4.045454545454546,7.613636363636363,2.1136363636363638,9.659090909090908,0.7727272727272727,0.0,0.0
45,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,4,8,0,11,2,0,0,1.2222222222222223,0.0,0.0,0.9777777777777777,0.7333333333333333,4.044444444444444,7.622222222222222,2.066666666666667,9.688888888888888,0.8,0.0,0.0
46,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,15,8,11,2,0,0,1.2173913043478262,0.0,0.0,0.9565217391304348,0.717391304347826,3.9565217391304346,7.782608695652174,2.1956521739130435,9.717391304347826,0.8260869565217391,0.0,0.0
47,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,15,0,4,2,0,0,1.2127659574468086,0.0,0.0,0.9361702127659575,0.7021276595744681,3.872340425531915,7.9361702127659575,2.148936170212766,9.595744680851064,0.851063829787234,0.0,0.0
