rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,robot_model,human_type,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,immediate_reward,total_disc_reward
1532994791931702897,8,1,"""HUMAN""",,1532994791,928200479,"""beginner""","""new_normal""","""NO""",'','',,1532994784,284169266,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994791946863160,8,2,"""ROBOT""",,1532994791,944040187,'','','','','',,1532994791,918140807,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.88"""
1532994799553684667,9,0,"""MANAGER""",,1532994799,553491007,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994800755653340,9,0,"""ROBOT""",,1532994800,751530390,'','','','','',,1532994800,750334113,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.88"""
1532994800765490937,9,0,"""HUMAN""",,1532994800,761228203,"""beginner""","""new_normal""","""NO""",'','',,1532994800,423293738,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994800774221658,9,1,"""ROBOT""",,1532994800,771581769,'','','','','',,1532994800,750334113,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994805943145096,9,1,"""SENSORS""",,1532994805,942855139,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994808220058009,9,1,"""OBSERVATION""",,1532994808,217246424,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994809485906580,9,1,"""HUMAN""",,1532994809,482356317,"""beginner""","""new_normal""","""NO""",'','',,1532994801,826274673,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994809500303678,9,2,"""ROBOT""",,1532994809,496875328,'','','','','',,1532994809,470198196,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.88"""
1532994817105804179,10,0,"""MANAGER""",,1532994817,105308966,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994818262189481,10,0,"""ROBOT""",,1532994818,258273856,'','','','','',,1532994818,256367343,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.88"""
1532994818273564195,10,0,"""HUMAN""",,1532994818,269618207,"""beginner""","""new_normal""","""NO""",'','',,1532994817,985125189,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
