task_id,task_init_secs,task_init_nsecs,acted_secs,acted_nsecs,taken_action,belief_state,real_state,human_state,human_model,isEstimationCorrect,robot_model,immediate_reward,total_disc_reward,warning_received
6,1536017777,382042929,1536017798,555154069,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
6,1536017777,382042929,1536017803,991026556,"""idle""","""TaskHuman""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
6,1536017777,382042929,1536017808,703924560,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
6,1536017777,382042929,1536017813,618661377,"""planning for grasping""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""5.31505""",0
7,1536017824,838720260,1536017826,5385587,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.31505""",0
7,1536017824,838720260,1536017831,962571585,"""planning for grasping""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
7,1536017824,838720260,1536017836,963567363,"""planning for grasping""","""NeedsToBeReminded""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
7,1536017824,838720260,1536017842,321580782,"""grasp""","""NeedsHelp""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
7,1536017824,838720260,1536017846,824949633,"""planning for grasping""","""MayBeTired""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
7,1536017824,838720260,1536017851,731941704,"""planning for grasping""","""TaskHuman""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
7,1536017824,838720260,1536017856,389702643,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""5.31505""",0
8,1536017866,775939981,1536017867,940776164,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.31505""",0
8,1536017866,775939981,1536017867,940776164,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
8,1536017866,775939981,1536017882,1264292,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
8,1536017866,775939981,1536017893,400495284,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
9,1536017904,425898045,1536017905,600820067,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
9,1536017904,425898045,1536017911,673798665,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
9,1536017904,425898045,1536017916,277620883,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""-1""","""-0.9604""",0
9,1536017904,425898045,1536017921,156752887,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.9604""",0
9,1536017904,425898045,1536017926,317420674,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""-1""","""-1.88277""",0
9,1536017904,425898045,1536017931,155860613,"""grasp""","""NeedsHelp""","""TaskHuman""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""-1""","""-2.78669""",0
9,1536017904,425898045,1536017939,651816859,"""planning for grasping""","""MayBeTired""","""TaskHuman""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-2.78669""",0
9,1536017904,425898045,1536017944,289712817,"""planning for grasping""","""NeedsHelp""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-2.78669""",0
9,1536017904,425898045,1536017949,93281696,"""planning for grasping""","""NeedsHelp""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""2.31789""",0
10,1536017968,22636560,1536017969,202332352,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""2.31789""",0
10,1536017968,22636560,1536017974,981452155,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
10,1536017968,22636560,1536017980,98764010,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
10,1536017968,22636560,1536017985,120720864,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""-1""","""-0.941192""",0
10,1536017968,22636560,1536017990,140672555,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
10,1536017968,22636560,1536017995,488244999,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
10,1536017968,22636560,1536017999,620534524,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
10,1536017968,22636560,1536018003,908090687,"""planning for grasping""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
10,1536017968,22636560,1536018008,757816271,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""4.16339""",0
11,1536018019,387103654,1536018020,586910376,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""4.16339""",0
11,1536018019,387103654,1536018026,802060737,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
11,1536018019,387103654,1536018031,78090545,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
11,1536018019,387103654,1536018036,545038319,"""planning for grasping""","""NeedsHelp""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
11,1536018019,387103654,1536018041,644328431,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
11,1536018019,387103654,1536018046,201194463,"""planning for grasping""","""TaskHuman""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
11,1536018019,387103654,1536018051,51042656,"""planning for grasping""","""TaskHuman""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
11,1536018019,387103654,1536018055,518704584,"""grasp""","""TaskHuman""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""5.20875""",0
12,1536018065,531044314,1536018066,718394216,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.20875""",0
12,1536018065,531044314,1536018066,718394216,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
12,1536018065,531044314,1536018077,20826600,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.88""",0
13,1536018088,400563539,1536018089,544859995,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.88""",0
13,1536018088,400563539,1536018092,784714186,"""planning for grasping""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
13,1536018088,400563539,1536018103,542011731,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
14,1536018114,263662974,1536018115,456710667,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
14,1536018114,263662974,1536018115,456710667,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
14,1536018114,263662974,1536018122,484676064,"""idle""","""TaskHuman""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
14,1536018114,263662974,1536018126,862813497,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
14,1536018114,263662974,1536018132,460367939,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
14,1536018114,263662974,1536018137,561513551,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
14,1536018114,263662974,1536018141,912968469,"""planning for grasping""","""MayBeTired""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
14,1536018114,263662974,1536018149,212693506,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""5.31505""",0
15,1536018160,741034040,1536018161,959255387,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.31505""",0
15,1536018160,741034040,1536018161,959255387,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
15,1536018160,741034040,1536018172,621429243,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.88""",0
16,1536018183,441100117,1536018184,606473176,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.88""",0
16,1536018183,441100117,1536018190,463550887,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
16,1536018183,441100117,1536018195,62090957,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
16,1536018183,441100117,1536018200,740207276,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
16,1536018183,441100117,1536018205,303011981,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
16,1536018183,441100117,1536018209,938637082,"""planning for grasping""","""TaskHuman""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
16,1536018183,441100117,1536018214,638503562,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""5.31505""",0
17,1536018225,493528299,1536018226,681109685,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.31505""",0
17,1536018225,493528299,1536018226,681109685,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
17,1536018225,493528299,1536018241,39680783,"""idle""","""WarningReceived""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
17,1536018225,493528299,1536018246,165384447,"""planning for grasping""","""NoNeedHelp""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
17,1536018225,493528299,1536018253,416498910,"""idle""","""TaskHuman""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
17,1536018225,493528299,1536018258,846698458,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
17,1536018225,493528299,1536018266,190187317,"""planning for grasping""","""NeedsHelp""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
17,1536018225,493528299,1536018278,965326264,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.31505""",0
18,1536018290,626872189,1536018291,809564451,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.31505""",0
18,1536018290,626872189,1536018297,741209272,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
18,1536018290,626872189,1536018302,509845966,"""planning for grasping""","""NeedsToBeReminded""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
18,1536018290,626872189,1536018307,734942773,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""-1""","""-0.941192""",0
18,1536018290,626872189,1536018322,629850279,"""planning for grasping""","""NeedsHelp""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
18,1536018290,626872189,1536018330,966086112,"""grasp""","""NeedsHelp""","""MayNotBeCapable""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
18,1536018290,626872189,1536018335,451878227,"""planning for grasping""","""MayBeTired""","""MayNotBeCapable""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.941192""",0
18,1536018290,626872189,1536018347,405309118,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""4.26756""",0
19,1536018357,671927826,1536018358,861583510,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""4.26756""",0
19,1536018357,671927826,1536018358,861583510,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
19,1536018357,671927826,1536018366,79487215,"""planning for grasping""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
19,1536018357,671927826,1536018377,566976858,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
20,1536018388,409437389,1536018389,572973521,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
20,1536018388,409437389,1536018389,572973521,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
20,1536018388,409437389,1536018396,647205932,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
20,1536018388,409437389,1536018401,629250036,"""point to remind""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""-1""","""-0.9604""",0
20,1536018388,409437389,1536018416,458902560,"""idle""","""TaskHuman""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.9604""",0
20,1536018388,409437389,1536018424,804043595,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.9604""",0
20,1536018388,409437389,1536018430,113940476,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""-0.9604""",0
20,1536018388,409437389,1536018442,730029511,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""4.35465""",0
21,1536018453,478293963,1536018454,667981705,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""4.35465""",0
21,1536018453,478293963,1536018454,667981705,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
21,1536018453,478293963,1536018462,330469114,"""planning for grasping""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
21,1536018453,478293963,1536018472,680379079,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
22,1536018483,595735115,1536018484,770170074,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.7624""",0
22,1536018483,595735115,1536018484,770170074,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
22,1536018483,595735115,1536018499,158910602,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""0""","""0""",0
22,1536018483,595735115,1536018508,257246282,"""grasp""","""TaskHuman""","""MayNotBeCapable""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
22,1536018483,595735115,1536018513,676117972,"""idle""","""TaskHuman""","""MayNotBeCapable""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
22,1536018483,595735115,1536018518,363391177,"""planning for grasping""","""MayBeTired""","""MayNotBeCapable""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""0""","""0""",0
22,1536018483,595735115,1536018522,891762567,"""planning for grasping""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy9.pomdpx""","""6""","""5.42352""",0
23,1536018533,458046995,1536018534,657430020,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy9.pomdpx""","""6""","""5.42352""",0
