1.55845586993332E+018,5,0,0,"""ROBOT""",,1558455869,918425495,'',,1558455869,868971593,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""56.600651""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587074691E+018,5,0,1,"""OBSERVATION""",,1558455870,742461802,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587221415E+018,5,0,2,"""OBSERVATION""",,1558455872,209681910,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587358402E+018,5,1,2,"""SENSOR""",,1558455873,585302614,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""56.600651""",[],,1558455872,194698780,"""success""","""HUMAN""",3.517800995,0,1,100,'',3.517800995,'',0,1,0,100
1.55845587379073E+018,5,0,2,"""ROBOT""",,1558455873,785343590,'',,1558455873,555227667,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""5.647152""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584558738186E+018,5,0,3,"""OBSERVATION""",,1558455873,813456991,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587543563E+018,5,0,4,"""OBSERVATION""",,1558455875,431160260,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587681864E+018,5,2,4,"""SENSOR""",,1558455876,820518338,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""5.647152""",[],,1558455875,416013709,"""success""","""HUMAN""",3.221302212,0,2,100,'',6.739103207,'',0,1,0,100
1.55845587783418E+018,5,0,4,"""ROBOT""",,1558455877,830042111,'',,1558455876,791597838,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""11.294305""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587785795E+018,5,0,5,"""OBSERVATION""",,1558455877,853653663,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
