rosbagTimestamp,task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward
1.53582631362008E+018,92,2,"""ROBOT""",,1535826313,618920108,'',,1535826313,592696145,"""idle""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582631738408E+018,92,3,"""ROBOT""",,1535826317,382906548,'',,1535826317,62178061,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582632764026E+018,92,4,"""ROBOT""",,1535826327,639094515,'',,1535826327,621993713,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.53582633959953E+018,93,0,"""ROBOT""",,1535826339,597209815,'',,1535826339,594521955,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.5358263396174E+018,93,1,"""ROBOT""",,1535826339,616514039,'',,1535826339,594521955,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582634943902E+018,93,2,"""ROBOT""",,1535826349,437943046,'',,1535826349,420688730,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582636190921E+018,94,0,"""ROBOT""",,1535826361,907232237,'',,1535826361,904463681,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582636192562E+018,94,1,"""ROBOT""",,1535826361,924697638,'',,1535826361,904463681,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582637598492E+018,94,2,"""ROBOT""",,1535826375,983914688,'',,1535826375,603568470,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358263811817E+018,94,3,"""ROBOT""",,1535826381,180699851,'',,1535826381,153118686,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582639184177E+018,94,4,"""ROBOT""",,1535826391,840676853,'',,1535826391,816900612,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.53582640399409E+018,95,0,"""ROBOT""",,1535826403,992358290,'',,1535826403,989456881,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.5358264040131E+018,95,1,"""ROBOT""",,1535826404,12200341,'',,1535826403,989456881,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582640816887E+018,95,2,"""ROBOT""",,1535826408,167750869,'',,1535826408,139599932,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582642258989E+018,95,3,"""ROBOT""",,1535826422,588891329,'',,1535826422,283839587,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582642814237E+018,95,4,"""ROBOT""",,1535826428,141316917,'',,1535826427,781804933,"""grasp""","""NeedsHelp""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582643272914E+018,95,5,"""ROBOT""",,1535826432,728035038,'',,1535826432,561741342,"""planning for grasping""","""MayBeTired""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582643766743E+018,95,6,"""ROBOT""",,1535826437,666288326,'',,1535826437,237420814,"""planning for grasping""","""NeedsHelp""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582644181054E+018,95,7,"""ROBOT""",,1535826441,809435661,'',,1535826441,626729936,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""3""","""2.65753"""
1.53582645320999E+018,96,0,"""ROBOT""",,1535826453,208118792,'',,1535826453,205712219,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""3""","""2.65753"""
1.53582645649963E+018,96,1,"""ROBOT""",,1535826456,498705915,'',,1535826456,470415671,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582646111131E+018,96,2,"""ROBOT""",,1535826461,110095300,'',,1535826460,766678146,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582647194459E+018,96,3,"""ROBOT""",,1535826471,943427298,'',,1535826471,920591716,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.53582648400123E+018,97,0,"""ROBOT""",,1535826483,999154340,'',,1535826483,994923884,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.53582648401846E+018,97,1,"""ROBOT""",,1535826484,17517398,'',,1535826483,994923884,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582649857193E+018,97,2,"""ROBOT""",,1535826498,570809431,'',,1535826498,348655915,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582650416674E+018,97,3,"""ROBOT""",,1535826504,165659092,'',,1535826503,996801639,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582651800592E+018,97,4,"""ROBOT""",,1535826518,4864216,'',,1535826517,980205547,"""idle""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582652437779E+018,97,5,"""ROBOT""",,1535826524,376712522,'',,1535826523,965529825,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582653885658E+018,97,6,"""ROBOT""",,1535826538,855606458,'',,1535826538,509234216,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582654809158E+018,97,7,"""ROBOT""",,1535826548,90630136,'',,1535826543,918684460,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582655256641E+018,97,8,"""ROBOT""",,1535826552,565329399,'',,1535826552,438471835,"""planning for grasping""","""MayNotBeCapable""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582655695573E+018,97,9,"""ROBOT""",,1535826556,954743765,'',,1535826556,655429293,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582656216247E+018,97,10,"""ROBOT""",,1535826562,161218316,'',,1535826561,844238438,"""planning for grasping""","""NoNeedHelp""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358265691531E+018,97,11,"""ROBOT""",,1535826569,151944979,'',,1535826569,128745785,"""idle""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582657408896E+018,97,12,"""ROBOT""",,1535826574,88020377,'',,1535826573,803509864,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582657899797E+018,97,13,"""ROBOT""",,1535826578,996758896,'',,1535826578,800999326,"""planning for grasping""","""NoFocus""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582658957305E+018,97,14,"""ROBOT""",,1535826589,572051637,'',,1535826589,255302159,"""cancel all actions""","""WarningReceived""","""GlobalFail""",False,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.30707"""
1.53582660125678E+018,98,0,"""ROBOT""",,1535826601,255020010,'',,1535826601,251490440,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.30707"""
1.53582660148206E+018,98,1,"""ROBOT""",,1535826601,481117478,'',,1535826601,251490440,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582661159503E+018,98,2,"""ROBOT""",,1535826611,593913195,'',,1535826611,577134738,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582662377312E+018,99,0,"""ROBOT""",,1535826623,771380729,'',,1535826623,768454427,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582662379129E+018,99,1,"""ROBOT""",,1535826623,790215346,'',,1535826623,768454427,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582662894452E+018,99,2,"""ROBOT""",,1535826628,943560777,'',,1535826628,569085110,"""planning for grasping""","""NoFocus""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582664304174E+018,99,3,"""ROBOT""",,1535826643,40785558,'',,1535826642,882519789,"""cancel all actions""","""WarningReceived""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582664871772E+018,99,4,"""ROBOT""",,1535826648,716626573,'',,1535826648,688024465,"""idle""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358266535668E+018,99,5,"""ROBOT""",,1535826653,565792126,'',,1535826653,122366746,"""planning for grasping""","""MayBeTired""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582665820764E+018,99,6,"""ROBOT""",,1535826658,206585559,'',,1535826657,870346413,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582666256665E+018,99,7,"""ROBOT""",,1535826662,565566560,'',,1535826662,539976367,"""idle""","""GlobalSuccess""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582667529761E+018,99,8,"""ROBOT""",,1535826675,296699823,'',,1535826666,829204967,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582667975097E+018,99,9,"""ROBOT""",,1535826679,749848830,'',,1535826679,727258980,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.10458"""
1.53582669599375E+018,100,0,"""ROBOT""",,1535826695,991884479,'',,1535826695,988722282,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.10458"""
1.53582669601138E+018,100,1,"""ROBOT""",,1535826696,10387131,'',,1535826695,988722282,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582670098004E+018,100,2,"""ROBOT""",,1535826700,978927421,'',,1535826700,677584239,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582671457338E+018,100,3,"""ROBOT""",,1535826714,572446717,'',,1535826714,551666084,"""idle""","""TaskHuman""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582671973051E+018,100,4,"""ROBOT""",,1535826719,729464313,'',,1535826719,514911181,"""planning for grasping""","""MayNotBeCapable""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582672439041E+018,100,5,"""ROBOT""",,1535826724,389478967,'',,1535826724,182320093,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582672871224E+018,100,6,"""ROBOT""",,1535826728,711069941,'',,1535826728,471888295,"""planning for grasping""","""MayBeTired""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582673372583E+018,100,7,"""ROBOT""",,1535826733,724921041,'',,1535826733,422948086,"""grasp""","""NeedsHelp""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.65753"""
1.53582673810663E+018,100,8,"""ROBOT""",,1535826738,105652802,'',,1535826737,868754191,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""2.55123"""
