rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564578255695979386,,1564578249,888924768,"[0, 1, 1, 0, 0, 0, 0, 3]",2,23
1564578259774743914,,1564578259,768005814,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578260462688922,,1564578260,453842783,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564578263409707597,,1564578263,402953312,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564578265878846501,,1564578265,867686054,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578270950045987,,1564578270,944186368,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564578272603509325,,1564578272,597064147,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578275586519368,,1564578275,580037525,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578291139599456,,1564578291,126582947,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578291303661271,,1564578291,297368309,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578294313509685,,1564578294,306773706,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578306748409967,,1564578306,741380507,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578306928691650,,1564578306,922939664,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578307793432957,,1564578307,786821183,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578315580678355,,1564578315,573827988,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578320557483943,,1564578320,550988913,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578321093456415,,1564578321,86667498,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578321602494915,,1564578321,595646378,"[0, 0, 0, 0, 0, 1, 0, 0]",0,35
1564578322179990756,,1564578322,173606511,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578322421594430,,1564578322,415221417,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578325460160342,,1564578325,453597719,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578325763355870,,1564578325,756818283,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578326472106961,,1564578326,466775184,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578326713890178,,1564578326,707445146,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564578326923247314,,1564578326,916433514,"[0, 0, 0, 0, 0, 1, 0, 0]",2,19
1564578327076883349,,1564578327,70117305,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578327900656390,,1564578327,894085574,"[0, 0, 0, 0, 0, 1, 0, 0]",2,35
1564578328142340003,,1564578328,130497279,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578328301339015,,1564578328,294350637,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578329085354274,,1564578329,78610102,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564578331025583870,,1564578331,19231713,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578332223858997,,1564578332,218191465,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564578333447509751,,1564578333,441287709,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578335659499557,,1564578335,652783612,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564578340882079925,,1564578340,875409129,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578341907309354,,1564578341,900388678,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578342084022973,,1564578342,77869849,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578345114715003,,1564578345,107909073,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578348087691144,,1564578348,83297882,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578357780489605,,1564578357,774935497,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578357830193418,,1564578357,823033683,"[0, 1, 0, 0, 1, 0, 0, 1]",0,39
1564578358328795334,,1564578358,324938637,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578362085087443,,1564578362,78447683,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564578377930178836,,1564578377,923546859,"[0, 0, 0, 0, 0, 1, 0, 0]",0,7
1564578378047561551,,1564578378,40317228,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578385554191339,,1564578385,547552173,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
